customer_id,age,location,account_type,account_type_business,plan_name,plan_price,plan_speed_mbps,billing_cycle,billing_cycle_monthly,contract_age_months,avg_monthly_usage_gb,avg_speed_mbps,session_count_30d,usage_change_30d,usage_change_60d,usage_change_90d,payment_failures_90d,late_payments_count,total_revenue,days_since_login,support_tickets,complaints_count,app_usage_hours,nps_score,last_feedback_rating,customer_since,last_activity_date,churn_date,churn_probability_true,churned
CUST_009142,32,Mumbai,residential,0,Premium,1299,200,yearly,0,31,598.33,149.2,44,-2.74,-31.03,19.18,0,1,39780.19,2,0,1,0.1,7,3,2023-01-07,2024-12-10,,0.2532,0
CUST_009143,37,Pune,residential,0,Standard,799,100,yearly,0,8,365.54,92.0,51,24.23,2.06,31.48,0,2,11419.39,4,1,1,4.7,6,4,2023-08-22,2024-12-07,,0.1486,0
CUST_009144,30,Jaipur,residential,0,Premium,1299,200,yearly,0,1,564.42,159.6,47,29.0,-11.89,-13.7,0,2,41672.95,4,0,1,1.1,8,2,2023-10-30,2024-12-16,,0.1253,0
CUST_009145,29,Bangalore,residential,0,Standard,799,100,monthly,1,7,294.23,91.9,53,-19.65,32.57,-23.68,0,0,48007.84,5,3,0,6.1,8,4,2023-10-28,2024-12-25,,0.3399,0
CUST_009146,18,Pune,residential,0,Business,2999,1000,monthly,1,6,2000.0,920.9,52,18.27,-28.81,8.58,1,0,32255.18,13,0,1,6.7,8,5,2023-04-11,2024-12-31,,0.2072,0
CUST_009147,32,Chennai,residential,0,Basic,499,50,yearly,0,26,155.24,36.6,46,-0.1,-5.67,8.32,0,1,5754.35,10,1,0,0.5,5,4,2023-03-13,2024-12-27,,0.2676,0
CUST_009148,29,Pune,business,1,Standard,799,100,monthly,1,2,311.56,71.0,43,13.29,-10.34,5.91,1,2,47810.96,0,1,0,0.5,8,3,2023-06-04,2024-12-12,,0.2566,0
CUST_009149,28,Delhi,residential,0,Ultra,1999,500,monthly,1,14,1499.61,471.1,40,-18.03,-8.96,-4.27,0,0,1047.22,0,2,2,6.6,6,3,2023-07-12,2024-12-17,2023-10-06,0.3881,1
CUST_009150,40,Chennai,residential,0,Standard,799,100,monthly,1,28,340.3,75.3,53,16.53,39.63,-18.86,0,1,35686.08,0,0,1,3.4,2,3,2023-02-27,2024-12-07,,0.2093,0
CUST_009151,42,Kolkata,residential,0,Premium,1299,200,monthly,1,24,620.42,159.1,44,-10.13,-17.43,1.08,1,0,25241.28,6,2,0,22.1,4,5,2023-07-13,2024-12-21,2023-09-19,0.4363,1
CUST_009152,37,Pune,residential,0,Premium,1299,200,yearly,0,49,722.22,146.5,52,14.63,-18.05,-20.93,0,1,21989.01,2,1,4,8.4,5,5,2023-01-31,2024-12-29,,0.213,0
CUST_009153,46,Jaipur,residential,0,Basic,499,50,monthly,1,1,280.23,46.8,40,-2.66,18.3,-26.06,1,0,43786.76,10,1,0,3.7,8,3,2023-01-31,2024-12-13,,0.3464,0
CUST_009154,41,Kolkata,residential,0,Basic,499,50,yearly,0,7,114.82,36.1,45,-3.92,-43.23,3.27,0,0,18395.27,7,1,0,5.2,5,5,2023-12-08,2024-12-08,,0.2686,0
CUST_009155,31,Mumbai,residential,0,Business,2999,1000,monthly,1,8,2000.0,901.8,49,-2.01,-0.97,-24.48,0,2,7468.0,1,0,0,1.0,3,4,2023-10-12,2024-12-26,,0.1916,0
CUST_009156,29,Pune,residential,0,Standard,799,100,monthly,1,1,235.71,91.5,53,9.22,-36.12,17.58,1,1,10510.28,1,5,1,16.4,9,4,2023-10-22,2024-12-03,2024-04-29,0.3814,1
CUST_009157,38,Bangalore,residential,0,Standard,799,100,monthly,1,30,380.67,93.1,40,-2.02,-41.85,-31.89,0,0,13549.93,11,0,0,7.4,4,5,2023-06-09,2024-12-22,,0.2748,0
CUST_009158,41,Ahmedabad,residential,0,Premium,1299,200,yearly,0,21,577.98,163.0,50,7.04,-7.51,15.68,0,0,22349.54,7,1,1,4.2,6,4,2023-06-13,2024-12-24,,0.1907,0
CUST_009159,51,Mumbai,residential,0,Standard,799,100,monthly,1,13,312.62,84.1,46,-1.89,-42.96,-45.27,1,0,12150.46,3,1,0,8.9,7,4,2023-01-07,2024-12-16,,0.2747,0
CUST_009160,49,Lucknow,residential,0,Premium,1299,200,monthly,1,9,539.6,165.4,51,-20.2,-25.59,-30.47,0,0,6026.01,18,2,0,0.4,7,4,2023-01-23,2024-12-24,2023-10-21,0.4485,1
CUST_009161,28,Delhi,residential,0,Standard,799,100,monthly,1,40,306.07,83.5,44,2.85,-18.09,35.61,0,0,8970.65,3,1,0,11.1,10,3,2023-01-29,2024-12-13,,0.1818,0
CUST_009162,33,Bangalore,residential,0,Ultra,1999,500,monthly,1,5,1411.65,380.2,44,4.26,18.14,29.55,1,0,8958.75,0,3,0,0.2,5,3,2023-10-14,2024-12-27,,0.3368,0
CUST_009163,43,Bangalore,residential,0,Standard,799,100,monthly,1,7,359.7,84.4,56,-23.24,2.1,-34.63,0,1,47076.66,1,1,0,0.8,6,4,2023-12-03,2024-12-10,2024-09-13,0.4037,1
CUST_009164,47,Kolkata,residential,0,Standard,799,100,monthly,1,54,391.67,76.5,46,-6.87,-7.33,-3.19,1,0,18135.33,2,0,0,0.3,8,3,2023-09-29,2024-12-16,,0.1895,0
CUST_009165,46,Ahmedabad,residential,0,Ultra,1999,500,yearly,0,1,1534.92,423.0,37,8.65,17.93,-36.35,0,0,23569.55,21,0,0,6.0,9,1,2023-10-02,2024-12-29,,0.2849,0
CUST_009166,34,Jaipur,residential,0,Standard,799,100,monthly,1,27,252.55,90.6,51,0.0,-60.0,12.47,0,0,40879.03,4,2,1,5.8,8,4,2023-12-09,2024-12-13,,0.2277,0
CUST_009167,19,Kolkata,residential,0,Standard,799,100,monthly,1,22,327.71,70.1,51,4.22,-38.09,1.92,0,0,26661.57,7,1,0,8.1,7,4,2023-05-25,2024-12-05,,0.2135,0
CUST_009168,23,Ahmedabad,residential,0,Ultra,1999,500,monthly,1,41,1509.86,457.9,56,-8.14,-33.94,-6.03,0,0,8496.88,1,0,0,0.4,7,4,2023-07-29,2024-12-12,,0.2404,0
CUST_009169,38,Pune,residential,0,Premium,1299,200,monthly,1,1,669.49,162.3,30,-11.95,18.2,-16.99,1,1,40019.22,5,0,1,0.2,4,4,2023-07-03,2024-12-05,2024-02-16,0.4818,1
CUST_009170,39,Delhi,residential,0,Standard,799,100,monthly,1,60,342.31,85.3,34,2.92,12.76,13.42,0,0,34533.43,13,0,0,5.3,8,5,2023-09-22,2024-12-28,,0.1136,0
CUST_009171,21,Mumbai,residential,0,Standard,799,100,monthly,1,1,246.3,76.4,54,-47.51,-0.44,3.66,1,2,47894.83,0,0,0,4.4,6,4,2023-01-03,2024-12-28,2023-02-28,0.5847,1
CUST_009172,35,Bangalore,residential,0,Ultra,1999,500,monthly,1,7,1558.12,474.8,38,5.4,26.4,-40.93,0,0,14016.69,8,0,2,0.4,8,5,2023-01-25,2024-12-29,,0.2014,0
CUST_009173,42,Jaipur,residential,0,Basic,499,50,yearly,0,1,145.96,42.7,44,13.51,16.83,-6.06,0,0,8831.02,11,1,0,2.6,7,5,2023-12-01,2024-12-12,,0.2439,0
CUST_009174,21,Kolkata,business,1,Business,2999,1000,monthly,1,1,2000.0,943.2,38,8.73,11.43,-26.79,0,0,31975.84,0,2,0,9.8,6,1,2023-09-11,2024-12-16,,0.176,0
CUST_009175,48,Delhi,residential,0,Basic,499,50,monthly,1,60,71.74,44.7,46,-1.87,-22.92,-0.6,0,0,8365.79,3,1,0,2.6,6,4,2023-06-01,2024-12-30,,0.1536,0
CUST_009176,30,Mumbai,residential,0,Ultra,1999,500,monthly,1,22,1526.32,459.5,37,14.68,8.92,-5.4,0,0,40465.76,3,1,0,2.8,5,5,2023-03-12,2024-12-27,,0.1653,0
CUST_009177,50,Delhi,residential,0,Standard,799,100,monthly,1,12,285.27,76.5,46,14.4,15.63,-0.27,0,3,24181.26,14,2,0,7.2,5,4,2023-11-07,2024-12-10,,0.3294,0
CUST_009178,28,Bangalore,residential,0,Basic,499,50,yearly,0,2,154.78,43.1,64,-24.39,23.63,8.91,0,0,48608.2,3,1,2,1.8,7,4,2023-11-13,2024-12-25,2024-10-02,0.4692,1
CUST_009179,22,Pune,residential,0,Standard,799,100,monthly,1,13,266.07,78.9,43,-7.83,2.31,-33.66,0,0,9505.6,13,3,0,4.0,6,4,2023-02-18,2024-12-16,2023-03-21,0.4209,1
CUST_009180,29,Jaipur,residential,0,Standard,799,100,monthly,1,6,325.05,90.4,36,-0.51,-17.67,-1.75,0,0,38177.56,1,1,0,15.8,8,3,2023-11-15,2024-12-13,,0.1506,0
CUST_009181,33,Ahmedabad,residential,0,Basic,499,50,monthly,1,5,103.19,47.2,44,0.63,-7.61,23.11,0,0,12648.51,0,0,1,0.9,0,3,2023-03-10,2024-12-18,,0.3075,0
CUST_009182,30,Lucknow,residential,0,Standard,799,100,monthly,1,17,221.74,75.3,36,6.09,16.92,16.04,0,1,18272.51,2,0,1,5.6,6,5,2023-11-01,2024-12-06,,0.2114,0
CUST_009183,32,Jaipur,residential,0,Ultra,1999,500,monthly,1,28,1462.49,442.0,54,5.76,2.98,-17.96,0,1,23374.33,16,5,0,3.8,6,2,2023-03-26,2024-12-16,,0.3248,0
CUST_009184,39,Ahmedabad,residential,0,Basic,499,50,monthly,1,10,113.02,44.3,50,0.47,-22.79,0.86,0,0,14718.73,2,1,0,12.8,5,3,2023-03-27,2024-12-18,,0.2105,0
CUST_009185,32,Kolkata,business,1,Business,2999,1000,monthly,1,12,2000.0,787.5,47,7.64,2.42,-21.73,1,1,37615.09,2,0,1,0.5,6,3,2023-02-06,2024-12-24,,0.2351,0
CUST_009186,34,Pune,residential,0,Basic,499,50,yearly,0,18,185.64,36.8,43,-4.66,-34.42,12.65,1,0,18454.29,0,2,0,17.1,7,5,2023-04-19,2024-12-27,,0.3368,0
CUST_009187,18,Ahmedabad,residential,0,Premium,1299,200,monthly,1,2,553.33,156.0,49,18.77,-0.48,-21.74,0,0,21220.23,2,1,0,4.8,4,5,2023-09-16,2024-12-23,,0.2178,0
CUST_009188,39,Pune,residential,0,Ultra,1999,500,yearly,0,31,1539.5,371.0,43,25.68,38.52,-41.66,1,0,28211.74,0,1,0,5.5,4,4,2023-04-01,2024-12-23,,0.1741,0
CUST_009189,33,Delhi,residential,0,Business,2999,1000,monthly,1,32,2000.0,920.9,40,17.01,13.17,14.21,2,1,30267.53,0,3,0,2.8,7,5,2023-02-22,2024-12-06,,0.2764,0
CUST_009190,54,Jaipur,residential,0,Basic,499,50,yearly,0,14,200.42,45.3,53,8.92,-11.67,42.54,0,1,31418.06,13,1,0,5.5,8,4,2023-05-22,2024-12-06,,0.3045,0
CUST_009191,23,Jaipur,business,1,Premium,1299,200,monthly,1,3,581.6,178.3,53,3.42,40.0,19.93,1,0,32908.52,5,1,0,0.4,7,5,2023-10-01,2024-12-04,,0.2911,0
CUST_009192,18,Bangalore,residential,0,Basic,499,50,monthly,1,12,227.95,44.5,46,-2.62,-23.4,27.07,0,0,28123.46,6,2,1,0.7,0,2,2023-01-30,2024-12-18,2023-09-07,0.3812,1
CUST_009193,42,Jaipur,business,1,Standard,799,100,monthly,1,2,285.11,80.0,40,8.09,-27.98,-31.58,1,2,28299.14,2,1,1,3.3,5,5,2023-06-12,2024-12-10,,0.2751,0
CUST_009194,39,Delhi,residential,0,Premium,1299,200,monthly,1,25,644.85,185.3,38,1.88,-21.02,21.41,0,0,29118.35,14,1,0,6.1,3,2,2023-08-20,2024-12-11,,0.3469,0
CUST_009195,22,Bangalore,residential,0,Standard,799,100,monthly,1,6,383.68,90.3,44,14.36,-18.04,20.42,0,0,46879.82,1,0,0,1.1,7,4,2023-02-07,2024-12-15,,0.1329,0
CUST_009196,18,Pune,residential,0,Standard,799,100,monthly,1,6,360.27,92.6,35,-8.53,24.03,10.85,0,2,9805.39,0,2,1,7.4,6,5,2023-08-04,2024-12-28,2023-11-19,0.4918,1
CUST_009197,53,Chennai,residential,0,Basic,499,50,monthly,1,52,144.22,41.2,55,14.85,-5.06,-39.16,1,0,29306.36,2,1,0,12.1,5,5,2023-02-27,2024-12-16,,0.0883,0
CUST_009198,51,Ahmedabad,residential,0,Basic,499,50,monthly,1,9,94.53,38.5,36,3.9,-24.05,22.24,0,0,49693.51,20,2,0,6.0,5,5,2023-05-22,2024-12-11,,0.342,0
CUST_009199,18,Mumbai,residential,0,Basic,499,50,monthly,1,28,102.13,43.1,40,6.74,-21.68,16.05,0,0,47738.82,1,1,0,11.2,5,5,2023-12-04,2024-12-02,,0.1933,0
CUST_009200,29,Pune,business,1,Ultra,1999,500,monthly,1,18,1450.52,435.3,52,-5.67,19.04,-6.11,1,1,39407.77,11,2,1,3.2,5,5,2023-07-19,2024-12-18,2024-05-19,0.4654,1
CUST_009201,54,Delhi,residential,0,Basic,499,50,monthly,1,6,115.64,43.8,46,-2.72,-10.46,-14.38,1,0,15545.04,8,0,0,20.5,10,3,2023-02-01,2024-12-18,,0.369,0
CUST_009202,29,Pune,residential,0,Premium,1299,200,monthly,1,2,598.27,159.4,49,10.07,-20.27,19.69,0,0,39574.04,27,3,0,9.1,7,5,2023-08-11,2024-12-29,2024-04-02,0.4087,1
CUST_009203,29,Mumbai,residential,0,Ultra,1999,500,yearly,0,28,1532.18,414.5,42,19.28,-21.68,-37.62,1,1,49458.46,6,0,1,2.9,6,5,2023-05-06,2024-12-04,,0.2378,0
CUST_009204,31,Delhi,residential,0,Premium,1299,200,monthly,1,25,638.97,145.6,30,-30.21,-0.87,-17.79,0,0,42689.61,4,0,0,6.9,7,1,2023-02-13,2024-12-22,,0.3171,0
CUST_009205,21,Jaipur,residential,0,Premium,1299,200,monthly,1,3,648.07,170.0,43,-2.27,-18.16,40.94,0,0,12770.47,0,0,1,3.0,5,3,2023-06-24,2024-12-07,,0.2834,0
CUST_009206,18,Pune,residential,0,Premium,1299,200,monthly,1,5,645.07,163.2,40,-23.45,-5.41,-28.06,1,0,23967.45,7,0,1,1.8,3,5,2023-07-10,2024-12-14,2024-07-07,0.5077,1
CUST_009207,47,Ahmedabad,residential,0,Standard,799,100,monthly,1,26,293.85,74.8,32,-6.05,-11.61,38.08,2,1,34232.1,1,2,1,0.6,8,4,2023-08-08,2024-12-11,2023-11-13,0.407,1
CUST_009208,18,Kolkata,residential,0,Standard,799,100,monthly,1,60,332.55,82.3,49,9.93,-7.11,-14.23,1,0,4644.27,1,2,1,0.7,3,4,2023-01-21,2024-12-23,,0.1779,0
CUST_009209,37,Jaipur,business,1,Business,2999,1000,yearly,0,33,2000.0,787.0,49,9.01,7.76,-19.75,0,1,47454.11,1,2,0,5.2,3,5,2023-03-28,2024-12-11,,0.3282,0
CUST_009210,45,Jaipur,residential,0,Business,2999,1000,yearly,0,20,2000.0,863.6,49,19.12,-25.28,20.16,0,0,17866.07,2,0,2,11.9,8,5,2023-06-09,2024-12-27,,0.0858,0
CUST_009211,18,Chennai,residential,0,Premium,1299,200,monthly,1,44,588.62,180.4,49,1.38,9.02,8.93,1,0,26172.97,11,1,0,8.0,7,5,2023-05-15,2024-12-21,,0.3476,0
CUST_009212,23,Kolkata,residential,0,Basic,499,50,yearly,0,6,148.87,40.1,52,-27.43,-36.69,45.84,0,0,31343.74,4,1,0,0.1,6,5,2023-04-19,2024-12-21,2024-04-15,0.4773,1
CUST_009213,49,Hyderabad,residential,0,Standard,799,100,monthly,1,1,282.75,90.8,42,0.68,15.94,-12.66,0,0,11780.55,15,0,2,3.1,4,3,2023-03-05,2024-12-17,2023-09-02,0.4135,1
CUST_009214,41,Kolkata,residential,0,Standard,799,100,monthly,1,6,211.02,74.3,47,15.22,-7.37,-19.46,0,0,15114.25,13,0,0,1.9,6,4,2023-09-07,2024-12-22,,0.1908,0
CUST_009215,27,Chennai,residential,0,Ultra,1999,500,yearly,0,60,1486.52,429.5,52,13.24,13.18,0.57,1,0,18276.24,4,3,0,1.7,6,4,2023-11-09,2024-12-08,,0.1918,0
CUST_009216,49,Lucknow,residential,0,Premium,1299,200,monthly,1,38,630.14,161.5,47,8.9,6.01,-11.92,1,0,36901.99,2,1,0,1.2,0,5,2023-05-09,2024-12-21,,0.3028,0
CUST_009217,49,Mumbai,residential,0,Premium,1299,200,monthly,1,1,647.47,158.8,50,-6.09,27.22,18.63,0,1,40632.43,2,0,2,8.8,8,5,2023-01-26,2024-12-06,,0.3447,0
CUST_009218,38,Chennai,residential,0,Premium,1299,200,monthly,1,12,624.51,151.4,48,17.76,-0.97,10.58,0,0,37659.8,0,0,1,1.4,6,4,2023-06-14,2024-12-13,,0.2094,0
CUST_009219,24,Lucknow,residential,0,Basic,499,50,monthly,1,1,102.17,38.0,41,0.04,25.38,2.29,1,0,44183.85,6,0,0,3.9,9,4,2023-01-18,2024-12-15,,0.2544,0
CUST_009220,30,Bangalore,residential,0,Ultra,1999,500,monthly,1,28,1474.92,407.3,34,-22.2,10.45,50.0,0,0,1942.13,0,1,0,1.4,4,4,2023-07-06,2024-12-14,,0.3068,0
CUST_009221,38,Jaipur,residential,0,Standard,799,100,monthly,1,8,219.77,91.0,71,-10.19,-25.92,-56.96,0,3,12680.83,9,2,0,2.1,7,4,2023-07-23,2024-12-12,2024-02-11,0.3884,1
CUST_009222,32,Hyderabad,residential,0,Premium,1299,200,monthly,1,43,633.93,167.6,47,3.99,18.21,-12.78,1,1,36056.22,0,3,0,1.2,9,4,2023-05-04,2024-12-09,,0.2322,0
CUST_009223,46,Chennai,residential,0,Basic,499,50,monthly,1,1,105.4,42.2,49,-18.42,1.57,-7.39,0,1,30973.83,11,1,1,5.0,10,3,2023-04-02,2024-12-12,,0.2831,0
CUST_009224,18,Ahmedabad,residential,0,Basic,499,50,yearly,0,23,168.62,43.9,45,-10.36,-8.59,21.43,0,1,47967.88,14,1,0,8.9,5,5,2023-07-13,2024-12-12,,0.2766,0
CUST_009225,18,Hyderabad,residential,0,Basic,499,50,monthly,1,9,172.43,38.6,38,-15.76,0.59,12.33,1,0,16221.46,3,0,0,2.4,6,3,2023-04-01,2024-12-22,,0.2726,0
CUST_009226,37,Bangalore,residential,0,Business,2999,1000,yearly,0,5,2000.0,795.1,49,3.55,-17.42,-25.04,1,1,15071.61,5,1,1,2.5,8,1,2023-11-24,2024-12-23,,0.2839,0
CUST_009227,29,Delhi,residential,0,Premium,1299,200,yearly,0,13,613.56,182.4,45,-11.9,40.0,-33.72,0,0,48563.54,1,1,0,2.2,1,2,2023-03-23,2024-12-17,2023-07-18,0.3765,1
CUST_009228,27,Ahmedabad,residential,0,Standard,799,100,monthly,1,11,390.53,71.3,51,7.52,-6.43,-21.88,1,1,36640.44,4,1,0,2.7,8,3,2023-01-24,2024-12-05,,0.1635,0
CUST_009229,18,Delhi,residential,0,Ultra,1999,500,yearly,0,7,1482.48,414.2,37,-1.48,-20.95,-11.43,0,0,32872.41,5,0,0,1.1,5,5,2023-10-03,2024-12-23,,0.3273,0
CUST_009230,35,Ahmedabad,residential,0,Premium,1299,200,monthly,1,18,654.23,166.8,55,-33.43,-43.78,30.66,0,1,27773.39,0,5,1,2.0,5,4,2023-04-06,2024-12-05,2023-09-21,0.4856,1
CUST_009231,34,Hyderabad,residential,0,Premium,1299,200,monthly,1,19,613.32,167.6,57,-2.73,15.47,10.39,0,0,9824.61,2,1,1,1.5,7,4,2023-08-25,2024-12-27,,0.2488,0
CUST_009232,42,Ahmedabad,residential,0,Standard,799,100,monthly,1,1,315.29,89.0,43,-16.19,3.47,-31.51,0,1,41165.84,20,1,0,5.3,3,4,2023-11-01,2024-12-30,2024-03-13,0.5122,1
CUST_009233,35,Hyderabad,business,1,Basic,499,50,yearly,0,16,145.42,40.6,52,6.38,-1.82,-14.62,0,2,28221.97,5,4,0,7.7,10,4,2023-07-03,2024-12-21,,0.2897,0
CUST_009234,33,Mumbai,residential,0,Standard,799,100,monthly,1,22,346.63,91.1,35,-8.83,9.31,25.47,1,1,19194.3,0,1,0,3.3,10,5,2023-04-27,2024-12-22,,0.263,0
CUST_009235,49,Delhi,residential,0,Basic,499,50,monthly,1,1,142.14,39.2,43,12.34,11.21,-8.82,0,0,10749.81,5,3,0,1.3,8,4,2023-09-15,2024-12-10,,0.258,0
CUST_009236,19,Pune,residential,0,Premium,1299,200,monthly,1,19,630.02,157.0,43,16.77,13.96,21.94,1,0,2843.92,7,2,0,3.3,10,3,2023-10-05,2024-12-24,,0.2636,0
CUST_009237,41,Bangalore,business,1,Standard,799,100,monthly,1,29,346.73,94.1,47,-12.65,-7.88,3.43,0,0,48858.55,3,0,1,21.5,5,4,2023-01-02,2024-12-23,,0.2471,0
CUST_009238,18,Ahmedabad,residential,0,Standard,799,100,monthly,1,32,350.77,78.1,50,12.52,-35.38,11.0,0,2,33213.14,11,2,0,11.8,4,1,2023-02-28,2024-12-03,,0.2593,0
CUST_009239,24,Hyderabad,business,1,Standard,799,100,monthly,1,1,328.21,74.8,42,-14.78,-18.58,42.99,0,1,39128.8,9,1,0,9.6,9,3,2023-02-07,2024-12-03,2023-11-17,0.4177,1
CUST_009240,20,Bangalore,residential,0,Basic,499,50,monthly,1,21,187.97,41.9,47,-3.43,4.7,-6.35,0,1,38653.1,1,0,0,1.5,6,5,2023-06-02,2024-12-07,,0.2588,0
CUST_009241,44,Lucknow,business,1,Business,2999,1000,monthly,1,28,2000.0,938.0,37,-4.98,-7.75,-29.64,0,0,8545.41,4,0,0,0.7,6,4,2023-06-24,2024-12-16,,0.1838,0
CUST_009242,34,Kolkata,business,1,Business,2999,1000,monthly,1,9,2000.0,894.8,43,-9.54,15.71,-20.37,1,2,48997.48,6,1,0,1.3,7,2,2023-11-14,2024-12-10,2024-02-20,0.4203,1
CUST_009243,34,Ahmedabad,residential,0,Basic,499,50,yearly,0,14,166.5,40.5,38,3.45,18.52,-4.32,0,0,44627.53,10,0,0,6.5,7,4,2023-12-10,2024-12-12,,0.1629,0
CUST_009244,21,Chennai,residential,0,Ultra,1999,500,monthly,1,5,1516.97,413.2,44,16.02,-5.71,-4.62,1,1,34194.3,3,0,3,10.1,5,4,2023-09-30,2024-12-15,,0.3222,0
CUST_009245,31,Jaipur,residential,0,Standard,799,100,yearly,0,6,316.73,94.9,54,4.97,-18.2,-19.74,0,0,32856.55,4,1,1,3.8,7,1,2023-10-25,2024-12-11,,0.2092,0
CUST_009246,25,Pune,business,1,Ultra,1999,500,monthly,1,12,1555.74,439.9,39,-3.13,-12.3,29.18,0,0,23126.19,1,2,0,0.3,0,4,2023-06-30,2024-12-05,,0.3434,0
CUST_009247,39,Mumbai,business,1,Basic,499,50,monthly,1,2,151.71,36.3,43,-22.25,-2.24,-1.69,0,0,32890.38,0,3,1,2.9,10,4,2023-12-18,2024-12-22,2024-09-12,0.4486,1
CUST_009248,23,Hyderabad,residential,0,Basic,499,50,monthly,1,8,82.35,42.6,50,-39.64,2.61,11.46,0,0,27641.86,13,2,0,2.9,6,4,2023-03-09,2024-12-21,2024-01-29,0.4774,1
CUST_009249,50,Hyderabad,residential,0,Ultra,1999,500,yearly,0,6,1398.25,467.8,47,-6.7,24.82,-40.54,0,0,10905.57,5,1,0,0.8,7,5,2023-06-26,2024-12-08,,0.3112,0
CUST_009250,18,Kolkata,residential,0,Ultra,1999,500,yearly,0,4,1509.41,374.1,49,-26.62,3.1,-41.24,0,1,26930.97,9,1,0,5.5,6,4,2023-11-28,2024-12-18,2024-08-01,0.5192,1
CUST_009251,25,Kolkata,residential,0,Standard,799,100,monthly,1,11,351.37,89.3,38,-18.92,0.18,-21.25,0,0,38945.46,3,0,0,11.6,9,4,2023-10-10,2024-12-30,,0.254,0
CUST_009252,55,Pune,residential,0,Ultra,1999,500,monthly,1,32,1489.52,401.9,42,1.43,-36.87,14.65,0,0,6299.8,3,0,1,0.6,6,5,2023-07-18,2024-12-30,,0.2219,0
CUST_009253,29,Ahmedabad,residential,0,Premium,1299,200,yearly,0,4,693.93,147.2,23,-18.62,13.83,-44.1,1,1,30292.19,25,0,0,16.6,3,3,2023-03-13,2024-12-21,2023-10-23,0.6209,1
CUST_009254,19,Delhi,business,1,Basic,499,50,monthly,1,19,158.22,45.5,45,-12.17,-5.46,-31.6,1,0,41592.43,17,1,0,2.0,7,4,2023-07-08,2024-12-16,2023-10-13,0.3768,1
CUST_009255,37,Kolkata,residential,0,Standard,799,100,monthly,1,5,420.25,86.0,52,1.72,-37.77,-51.52,0,1,15629.31,6,1,2,4.3,6,5,2023-12-09,2024-12-18,2024-06-28,0.4008,1
CUST_009256,29,Lucknow,residential,0,Basic,499,50,monthly,1,2,145.71,35.2,60,1.89,-45.45,-58.42,0,0,18702.64,2,2,0,5.1,5,5,2023-01-07,2024-12-18,,0.3611,0
CUST_009257,24,Kolkata,residential,0,Ultra,1999,500,monthly,1,51,1579.12,453.9,54,-7.75,-11.26,5.96,0,0,36592.24,10,2,0,19.6,8,4,2023-09-04,2024-12-15,,0.2427,0
CUST_009258,21,Chennai,business,1,Business,2999,1000,monthly,1,18,2000.0,833.9,43,-24.97,11.1,32.95,0,0,16401.38,2,1,0,6.0,8,4,2023-02-19,2024-12-02,,0.3379,0
CUST_009259,68,Lucknow,residential,0,Premium,1299,200,yearly,0,1,653.65,171.2,30,-8.23,-28.23,11.7,2,2,11012.14,1,1,0,14.5,8,3,2023-05-15,2024-12-15,2024-05-11,0.44,1
CUST_009260,31,Delhi,residential,0,Premium,1299,200,monthly,1,18,629.96,168.2,52,0.09,-3.76,2.97,0,1,8871.95,0,2,0,2.5,9,3,2023-02-10,2024-12-30,,0.2373,0
CUST_009261,18,Chennai,residential,0,Premium,1299,200,yearly,0,3,617.94,159.5,36,-1.56,-34.96,-12.42,0,1,33371.53,7,2,0,2.6,7,3,2023-08-28,2024-12-10,2024-03-04,0.3829,1
CUST_009262,52,Chennai,residential,0,Standard,799,100,monthly,1,39,317.73,73.4,44,13.42,-15.43,3.24,0,1,14399.74,0,1,0,11.4,9,4,2023-03-11,2024-12-21,,0.0576,0
CUST_009263,42,Pune,residential,0,Standard,799,100,monthly,1,5,371.47,88.0,50,-9.76,-20.15,-8.6,0,0,25060.04,0,4,0,0.7,8,5,2023-05-31,2024-12-15,,0.3468,0
CUST_009264,25,Kolkata,residential,0,Standard,799,100,monthly,1,29,292.07,87.1,49,-22.56,-19.27,10.25,0,0,42340.29,13,3,1,4.7,6,4,2023-08-18,2024-12-24,2024-01-06,0.4833,1
CUST_009265,23,Bangalore,residential,0,Premium,1299,200,monthly,1,3,606.36,183.0,35,-6.77,12.65,-15.22,0,1,42484.2,5,1,0,1.0,7,2,2023-11-12,2024-12-08,,0.2975,0
CUST_009266,43,Lucknow,residential,0,Ultra,1999,500,monthly,1,14,1637.46,426.8,53,-7.54,-8.09,7.19,1,2,48528.92,1,1,1,2.3,7,3,2023-09-21,2024-12-03,2024-08-27,0.415,1
CUST_009267,32,Mumbai,business,1,Standard,799,100,yearly,0,43,328.08,71.1,49,-0.29,9.39,-51.26,1,2,32136.79,1,0,0,8.7,8,4,2023-11-25,2024-12-11,,0.1889,0
CUST_009268,18,Bangalore,residential,0,Standard,799,100,monthly,1,6,362.6,80.3,43,18.09,3.64,-57.42,0,1,36620.12,12,0,0,8.0,9,3,2023-12-20,2024-12-11,,0.2866,0
CUST_009269,56,Jaipur,residential,0,Ultra,1999,500,monthly,1,1,1488.66,363.1,28,-18.45,5.41,25.68,0,1,43698.95,3,1,0,10.7,5,5,2023-03-05,2024-12-27,,0.3284,0
CUST_009270,29,Mumbai,residential,0,Basic,499,50,monthly,1,14,124.16,42.5,45,3.04,-10.31,-25.25,0,0,37055.22,11,3,0,7.8,8,2,2023-11-23,2024-12-30,,0.3637,0
